transaction_id,user_id,amount,city,lat,lon,merchant_type,timestamp,device_id,is_fraud
6959d417-3e1c-4529-9518-0b3d6ebfcb99,user_6239,55796.33,Hyderabad,17.411709,78.503138,travel,2026-02-06T07:16:36.999820+00:00,device_5995,0
31816cd4-fb06-434c-9c2c-333c83c1ab58,user_395,3627.35,Chennai,13.114146,80.253323,restaurant,2026-02-18T08:56:02.636916+00:00,device_6212,0
26a71104-7756-4eed-a984-7841b93a2d95,user_5915,1480.01,Bengaluru,12.991423,77.596522,grocery,2026-04-06T02:10:28.407005+00:00,device_6856,0
49051d71-f5bb-4eb1-820b-46594f7f7470,user_3717,1291617.0,Delhi,28.679191,77.051357,electronics,2026-02-23T17:59:24.885081+00:00,device_663,1
734eefc3-4630-4d2e-b796-daed1d43b7e9,user_9796,46953.5,Delhi,28.653526,77.174759,travel,2026-03-22T11:14:03.675362+00:00,device_5084,0
8e1f2016-20c6-4170-84de-6c6a459ffc29,user_6556,128718.32,Pune,18.64335,73.850654,gaming,2026-02-17T12:17:32.771533+00:00,device_66,1
532077b6-ab94-4556-b1f5-ae6e68412993,user_6258,5397.59,Delhi,28.647506,77.199171,fuel,2026-04-14T02:14:56.530197+00:00,device_7391,0
10b428d6-79ea-4915-992c-dc449a49242b,user_9025,1855.33,Mumbai,19.043436,72.900107,pharmacy,2026-03-06T19:54:55.771836+00:00,device_5069,0
4d2fc49f-e381-4071-8afc-d16247bbe609,user_5102,4957.84,Delhi,28.622363,77.188976,grocery,2026-02-26T01:57:40.935913+00:00,device_7273,0
f59221cc-8be4-4e7b-bf61-661f217c2e85,user_6189,4070.22,Hyderabad,17.365323,78.488536,pharmacy,2026-03-21T01:15:42.041201+00:00,device_3420,0
34f908d2-ab40-46f4-86b8-07e72135e188,user_125,5182.97,Pune,18.48525,73.827195,restaurant,2026-04-03T21:58:02.518720+00:00,device_6366,0
4281b980-a892-4836-bace-ac034ab987b7,user_1334,261714.29,Pune,18.507313,73.693537,gaming,2026-04-21T12:56:13.941952+00:00,device_506,1
bbeb4448-c469-44d6-8337-bcb77adbf236,user_6505,6415.15,Chennai,13.067457,80.247681,fuel,2026-02-17T02:41:30.747753+00:00,device_828,0
af98c46b-f5b7-4fce-b22a-1c252ad20d73,user_1506,1804.67,Chennai,13.072929,80.241744,restaurant,2026-02-02T20:00:13.196928+00:00,device_2726,0
f8bab66a-66f5-4850-b605-99256eb74718,user_6918,1399.8,Chennai,13.101526,80.231122,restaurant,2026-02-15T04:23:55.805654+00:00,device_3576,0
fceee3b1-4b8b-438e-a24d-ca61f5db52a2,user_1078,354.23,Chennai,13.058493,80.245044,fashion,2026-02-02T01:24:25.578741+00:00,device_5469,0
facd5434-a2d7-4e0f-a4b2-f79212ef7810,user_4140,4854.04,Pune,18.511155,73.872534,restaurant,2026-02-20T06:10:52.635251+00:00,device_4836,0
dfbc2e94-de3e-447a-b69b-4257b0c87cba,user_3697,7394.12,Hyderabad,17.405229,78.462852,travel,2026-03-17T00:40:38.496683+00:00,device_6477,0
8d1f0beb-debc-4b96-ba2b-dc05cb267317,user_7589,205110.3,Pune,18.379634,73.9027,crypto,2026-02-16T15:41:34.025628+00:00,device_509,1
1015dbb4-8084-4e94-b093-932fdad6af06,user_9602,37056.05,Pune,18.625582,73.783339,electronics,2026-03-10T13:28:07.962259+00:00,device_1075,1
a22457c9-4050-4582-8463-7e9d62eb0ad8,user_7155,2053.61,Hyderabad,17.400274,78.471389,fashion,2026-04-26T11:11:33.085743+00:00,device_4255,0
600c739f-01a8-4651-a45e-ccebb2e8242a,user_6991,2975.96,Chennai,13.051926,80.275315,fashion,2026-02-15T01:35:15.061066+00:00,device_2150,0
5e5131ff-2e72-42a9-96be-df0405330f17,user_2666,401326.67,Pune,18.638595,73.976835,atm,2026-03-27T12:08:44.996748+00:00,device_832,1
2ea05132-7ccc-46c0-aad4-d2459a8a27b1,user_4843,6767.76,Hyderabad,17.420313,78.459355,restaurant,2026-03-31T21:33:21.097046+00:00,device_5625,0
79079031-a998-4a51-9fb2-81aa85b2b830,user_34,13958.04,Delhi,28.611225,77.179764,travel,2026-04-27T11:13:33.769910+00:00,device_5021,0
4f0dbaa7-4c0e-46e0-bc81-d52f3202a198,user_482,1942.21,Bengaluru,12.962665,77.632538,fashion,2026-03-02T20:54:46.151271+00:00,device_655,0
24157b65-67fa-47b1-9f22-506721fe83d1,user_3115,4912.25,Pune,18.559082,73.880343,grocery,2026-03-27T21:12:13.969348+00:00,device_2194,0
b17bc250-8c15-4872-a958-9306acc05877,user_3810,1166.89,Mumbai,19.08198,72.90644,grocery,2026-03-10T08:32:30.023691+00:00,device_2645,0
e354151a-7f82-4527-bcca-6cabb811b5cc,user_3000,1483148.56,Mumbai,18.953093,72.76863,jewelry,2026-04-01T16:48:43.834913+00:00,device_167,1
aae1d4c2-77fe-41e1-85a9-310757a5adfc,user_8553,5507.65,Chennai,13.102811,80.288558,restaurant,2026-04-19T20:20:00.462401+00:00,device_4924,0
6a94b7da-dfde-4e7e-87ac-e86717230192,user_9739,1260.28,Pune,18.512111,73.829294,fashion,2026-02-04T21:55:28.361568+00:00,device_6117,0
cf0b75df-ca93-42b3-acb3-80a7ea41bf9d,user_6507,412387.79,Pune,18.357737,73.83159,atm,2026-03-31T12:07:55.847113+00:00,device_272,1
6605da1a-64b7-433a-8e51-510905b0c21c,user_5164,1513.7,Chennai,13.107573,80.244149,fashion,2026-03-15T00:39:18.756393+00:00,device_5735,0
8fa4cb57-3cc6-4fd9-9e4d-4bc29d3f5ada,user_2771,742738.68,Delhi,28.786343,77.047951,gaming,2026-04-16T12:59:58.058993+00:00,device_574,1
e9f0ea38-8d1d-4bb7-87b2-0117310e6400,user_2042,4071.23,Bengaluru,12.937278,77.556397,fuel,2026-03-07T00:07:56.389963+00:00,device_2250,0
d0a32801-4b00-49a4-be36-88305ab0d205,user_3491,1176.79,Delhi,28.598451,77.24024,grocery,2026-04-19T19:08:21.380828+00:00,device_5550,0
4458155d-4516-41eb-a6bf-9c379acd9107,user_458,913695.37,Bengaluru,13.04909,77.404588,electronics,2026-03-28T17:22:55.059470+00:00,device_333,1
fc7ccacf-3f09-488c-a815-29e35db2ed04,user_8798,1694.39,Bengaluru,13.009248,77.59071,fuel,2026-02-21T23:01:02.988275+00:00,device_3179,0
ac706026-2a6a-41eb-8fd1-3ef7f59b3cd2,user_8399,322236.96,Delhi,28.800991,77.228123,atm,2026-04-08T17:01:53.882617+00:00,device_1026,1
2c93f20a-bbbf-46a8-a186-33810e277d4b,user_4856,156847.93,Chennai,13.064394,80.347727,gaming,2026-03-18T15:39:56.018858+00:00,device_13,1
9834be34-8d96-4e06-9f5c-2a466dd3749e,user_8200,509731.11,Bengaluru,13.142928,77.747422,gaming,2026-02-19T17:09:23.787627+00:00,device_410,1
2ec21f8d-d7cc-4b5d-b4bb-7bb5e25751ef,user_3961,3149.5,Chennai,13.115966,80.288124,pharmacy,2026-04-01T21:47:47.574575+00:00,device_7179,0
c4e1c3dc-0012-4cbd-a780-f3ab2a21f902,user_8032,6811.98,Chennai,13.094933,80.232728,fashion,2026-04-17T22:57:29.522859+00:00,device_2923,0
59d14f97-05e8-402c-9870-3d8ee1338a9d,user_2311,58382.38,Bengaluru,12.9829,77.555108,travel,2026-04-29T04:46:53.206681+00:00,device_6373,0
6d5b9584-ebfc-4ffb-9394-daf51e8efa7c,user_6545,336.92,Bengaluru,12.931852,77.556745,fuel,2026-02-10T00:22:53.380529+00:00,device_431,0
2c18a032-6009-46d3-a125-d09ced0fd6c6,user_6364,45143.05,Chennai,13.099903,80.28241,travel,2026-02-28T21:43:52.313537+00:00,device_5176,0
4e327fd8-102d-4059-a93a-ae226a5c2f11,user_596,2374.3,Hyderabad,17.411147,78.499184,pharmacy,2026-02-07T03:20:04.610875+00:00,device_962,0
ce27a184-554e-44c2-8e49-462fcbed2140,user_1428,921361.24,Hyderabad,17.28668,78.296873,electronics,2026-03-01T15:30:59.965447+00:00,device_963,1
3a2471e9-4b05-4ed6-bfc6-91715743d1bc,user_5650,27795.96,Bengaluru,12.955075,77.579096,travel,2026-02-06T08:52:09.969362+00:00,device_2839,0
3c1037b9-29f8-444d-a5e5-443b3a69d704,user_8584,2886.82,Chennai,13.115703,80.247513,fuel,2026-02-07T05:07:26.394855+00:00,device_1187,0
c39a9268-4ee3-47a8-8c3b-8f285d7c321b,user_4066,6604.22,Chennai,13.097372,80.28188,restaurant,2026-04-10T20:37:23.687305+00:00,device_1215,0
d2404e9d-8e73-43ee-a8a6-f197b0ec23e7,user_3059,214.51,Delhi,28.606799,77.207999,pharmacy,2026-04-03T18:12:48.978321+00:00,device_4689,0
4fbe2e2b-6cac-4581-82dc-4a19977fe694,user_9272,4782.93,Mumbai,19.049048,72.843794,restaurant,2026-03-09T23:04:27.937157+00:00,device_6641,0
e90482dd-d2b3-4680-98cb-2060080fffce,user_8963,1325028.11,Chennai,12.960296,80.219917,jewelry,2026-03-19T14:34:51.045557+00:00,device_5,1
8766d8e6-4224-44be-9a43-0ca2d3622e6a,user_2213,2958.91,Mumbai,19.077222,72.860796,fashion,2026-03-18T22:05:45.409395+00:00,device_23,0
8bd50bce-86af-4365-951f-b534b97ab7a1,user_5034,3155.4,Pune,18.526911,73.818751,fashion,2026-02-08T07:17:31.547924+00:00,device_770,0
fbf92c8f-7f2d-4696-bab5-dd5723691f46,user_4578,1082211.85,Chennai,13.175082,80.364742,jewelry,2026-02-05T14:21:10.899597+00:00,device_366,1
a62ef9a7-c407-4c0d-8267-68d4632e5b9d,user_7205,4255.94,Mumbai,19.045129,72.883083,fashion,2026-04-01T02:21:50.918603+00:00,device_3103,0
8eadbd26-bffe-4313-a884-168de5f16def,user_9429,3490.01,Hyderabad,17.372642,78.512356,grocery,2026-03-31T10:58:36.108079+00:00,device_5795,0
eb4e9693-cea2-4656-9149-5c21482a4e38,user_5660,5500.18,Bengaluru,12.941718,77.598382,fuel,2026-02-25T11:20:30.532544+00:00,device_3858,0
6545b5b3-21bf-452f-989d-a5ad4dd3b8f5,user_8595,3182.17,Mumbai,19.0785,72.899905,fuel,2026-03-09T19:08:50.067905+00:00,device_7327,0
a2c5c173-f532-4971-94eb-af7b1913940e,user_3480,1112667.63,Bengaluru,12.965662,77.58867,jewelry,2026-03-09T14:13:34.849506+00:00,device_653,1
9834ed17-0e99-434e-b9a1-d528e6f4989b,user_7875,626035.89,Hyderabad,17.227672,78.485669,gaming,2026-03-06T13:19:24.797301+00:00,device_1116,1
a8bb45d4-c7d4-4044-8879-9486ed40e501,user_5120,1771.87,Chennai,13.096684,80.280049,fashion,2026-03-15T11:03:41.739086+00:00,device_3625,0
1bf96105-ee15-47b3-a032-5bafde1a03d4,user_3535,7979.73,Hyderabad,17.37735,78.511391,restaurant,2026-03-27T10:19:01.572922+00:00,device_4135,0
1590d133-73f5-4b64-838c-00bb1872f524,user_7798,3307.84,Chennai,13.06533,80.268809,grocery,2026-02-26T00:42:08.699122+00:00,device_7436,0
51ebd290-f777-419a-85c0-b12ccae3c9a1,user_2795,689627.8,Chennai,13.050965,80.117788,crypto,2026-02-09T18:00:51.788752+00:00,device_91,1
b8f9ff0d-3999-44e0-a615-902cca4e2ba4,user_4990,6796.51,Delhi,28.646241,77.206115,restaurant,2026-02-27T01:03:27.811674+00:00,device_6705,0
00f02c19-b71f-4b16-b435-d1cf4af6f784,user_4792,51006.55,Chennai,13.057007,80.24394,travel,2026-02-14T11:51:26.740120+00:00,device_6421,0
0f6401ee-3c81-4e43-af1a-e7eec493357d,user_4921,463119.65,Delhi,28.423039,77.329677,jewelry,2026-04-13T17:25:46.009455+00:00,device_407,1
4aa61856-f059-4ff4-a864-724d358eb9a8,user_6394,3831.37,Delhi,28.59637,77.196538,fashion,2026-04-21T21:36:37.976067+00:00,device_1046,0
0e99029c-00c7-4848-a223-d7e5671c1635,user_5464,455.11,Hyderabad,17.377371,78.472853,fashion,2026-04-21T09:46:31.128290+00:00,device_7218,0
43390d30-1d12-4975-a852-ae090e16e1f6,user_7895,846.88,Delhi,28.604351,77.243585,grocery,2026-04-22T11:24:58.536718+00:00,device_5963,0
00329e17-cad9-4228-9f6b-d4a210457e84,user_5467,1557.71,Pune,18.531327,73.828979,fuel,2026-04-26T08:20:44.639519+00:00,device_3558,0
1ebc44be-5b73-41f6-bee5-e41e34e28121,user_7649,4480.74,Hyderabad,17.38831,78.488374,restaurant,2026-02-07T00:42:10.085094+00:00,device_5710,0
ba7c3c94-3c8a-4d8c-83ca-818e8171a024,user_7642,376885.75,Chennai,13.085966,80.420319,atm,2026-04-30T15:45:42.892682+00:00,device_22,1
90c4d427-8eb4-4151-8e05-7dc824c90d07,user_6080,1532.95,Bengaluru,12.998107,77.624843,restaurant,2026-02-21T11:41:55.790560+00:00,device_1322,0
afae79d2-dec8-450d-9adb-47cc63260807,user_8728,51777.43,Delhi,28.627441,77.205864,travel,2026-04-03T19:03:17.999658+00:00,device_265,0
fb6a9bbd-618f-48a5-ab18-54f458d2820f,user_7565,5887.89,Bengaluru,12.98979,77.629168,fashion,2026-02-08T09:36:22.298731+00:00,device_2314,0
f07e769b-e3f6-46e0-adc4-d362505a1c48,user_6570,92740.35,Mumbai,19.245586,72.731453,atm,2026-04-23T14:34:26.050944+00:00,device_198,1
831856ca-44ad-40e1-9a18-d8bcb521fef8,user_4060,45391.25,Bengaluru,12.988229,77.619543,travel,2026-02-17T10:08:17.316745+00:00,device_4255,0
f66c2f1b-ee8e-47ae-a6ed-3c9c6e3b1002,user_8679,303669.2,Delhi,28.473398,77.247948,gaming,2026-04-19T13:39:50.799495+00:00,device_11,1
ce2d334c-b3d3-4df6-ae3f-3b42fab36f4a,user_9088,130.76,Pune,18.543408,73.878848,pharmacy,2026-03-29T19:05:04.269166+00:00,device_3303,0
042a96e7-7d8f-451e-a7ee-391e9434495f,user_4596,7063.83,Delhi,28.603552,77.246014,restaurant,2026-04-03T05:33:07.584930+00:00,device_2870,0
749b20a4-7612-4133-8aad-a4ae4e68e3a1,user_9347,3106.13,Mumbai,19.083389,72.871447,pharmacy,2026-02-11T03:59:03.713909+00:00,device_3230,0
a544e5fd-ddcd-4826-b37d-afb63f29e88c,user_9431,888.64,Pune,18.493067,73.852119,restaurant,2026-03-27T20:26:09.663376+00:00,device_1629,0
e768b354-dc6e-4478-bf15-c0badefb0181,user_6537,1695.76,Chennai,13.106543,80.302495,pharmacy,2026-04-15T08:57:51.690253+00:00,device_643,0
14bf6668-01ef-48d9-8677-90e94fc6fa0d,user_4761,1486606.24,Delhi,28.42554,77.250234,crypto,2026-04-13T17:08:43.787216+00:00,device_1094,1
662ccfac-bd89-475b-a366-192fefde5cc2,user_9510,4879.02,Delhi,28.596106,77.225915,pharmacy,2026-02-11T23:46:24.297809+00:00,device_2683,0
146f78c1-6b28-4b25-94e1-25f56c258bcd,user_7993,964.62,Delhi,28.614701,77.218271,pharmacy,2026-04-13T20:47:12.458348+00:00,device_2403,0
8b664612-d666-4f10-ae69-f83383046a4d,user_8260,36146.5,Pune,18.492414,73.883586,travel,2026-03-22T02:44:22.273226+00:00,device_2778,0
067ed744-f9a8-413f-9bcf-5590d2b30415,user_8035,4508.52,Bengaluru,12.959939,77.62316,fuel,2026-03-01T09:31:12.403195+00:00,device_2555,0
015a02c5-0711-4c09-bbe9-aa7a61627037,user_8661,33075.69,Pune,18.558638,73.817009,travel,2026-04-21T11:04:09.767027+00:00,device_728,0
6cfa4c9b-7a39-40d9-9538-c1350485d13b,user_6902,514.95,Chennai,13.117776,80.270702,pharmacy,2026-04-05T05:05:39.656442+00:00,device_1266,0
6db258d7-c9e7-423f-b0b7-7458a4c74efb,user_2296,3092.49,Mumbai,19.101179,72.915723,pharmacy,2026-03-03T04:17:40.479314+00:00,device_3956,0
53433b6e-cc3e-4c31-8b82-f667cc779850,user_7636,2272.72,Chennai,13.088153,80.237496,grocery,2026-04-24T23:18:26.718606+00:00,device_4175,0
cadef8dc-623e-4ffb-8dc3-7614bf3afbf4,user_791,4427.61,Chennai,13.086171,80.289615,fuel,2026-02-18T03:56:49.563689+00:00,device_2381,0
f8134471-0208-4fd9-b38b-76fb3ea9a07d,user_5592,187277.97,Mumbai,19.033484,73.017004,electronics,2026-03-23T12:44:26.001584+00:00,device_1049,1
e823bd7a-f902-4027-8519-3d07a8b5e28a,user_3412,66778.77,Chennai,13.069045,80.296949,travel,2026-04-30T00:49:37.093419+00:00,device_7133,0
37cde8cb-1c35-4458-a484-ac437dd7659c,user_673,2102.39,Chennai,13.075266,80.304083,fashion,2026-02-08T10:08:41.935371+00:00,device_5309,0
093d7ebe-6916-4139-b61b-2ebcaaffccb1,user_5895,22702.03,Delhi,28.62691,77.206452,travel,2026-04-27T01:55:27.518268+00:00,device_4891,0
8dea54a8-723d-4e3b-8961-2727650eef3d,user_2035,591775.56,Chennai,13.205274,80.317056,electronics,2026-04-06T12:27:12.047914+00:00,device_416,1
14baf834-4e68-411c-968e-1529b5881776,user_2365,1390211.25,Bengaluru,12.836656,77.63203,electronics,2026-04-09T12:15:23.886462+00:00,device_303,1
75e31e90-69fc-4c21-9aa9-ea346e76358a,user_185,5890.92,Chennai,13.060869,80.235695,fashion,2026-03-29T03:36:45.987709+00:00,device_2196,0
d2775f10-c5b3-498c-913c-f3a0b3dac185,user_3192,94873.36,Bengaluru,12.861029,77.531311,atm,2026-04-17T14:23:55.873829+00:00,device_463,1
b5f4c7a1-cf8e-49b1-b917-418f49bfd5ee,user_2327,4770.19,Bengaluru,12.965709,77.565418,grocery,2026-04-16T21:55:58.493242+00:00,device_6891,0
3e010438-df58-49b9-9349-0d880e07e16b,user_1270,7357.45,Chennai,13.113445,80.260372,restaurant,2026-04-28T05:30:47.686968+00:00,device_4131,0
447c767b-5915-4505-8525-b12858347dbb,user_5742,2241.72,Pune,18.523051,73.828815,grocery,2026-04-29T04:03:15.014858+00:00,device_5191,0
fde63842-dec3-42f8-accb-c6f4f7f8dafd,user_5626,69675.59,Hyderabad,17.397793,78.515573,travel,2026-02-07T00:32:14.564527+00:00,device_4713,0
f48c3bc5-f028-4db9-8903-22adedef22fb,user_2753,6443.43,Hyderabad,17.375903,78.506214,restaurant,2026-02-28T01:46:23.555060+00:00,device_3104,0
a434f327-93fe-4e80-854e-03ea442bf4af,user_5628,3881.71,Pune,18.520737,73.891745,grocery,2026-03-21T07:21:56.531360+00:00,device_5948,0
092336fb-dd8f-40d7-888e-0c62b866d35d,user_2670,2038.66,Hyderabad,17.375252,78.517605,grocery,2026-04-02T18:39:24.683581+00:00,device_1960,0
85b60a26-f641-4723-a7f1-f588be4edd86,user_7174,956.15,Pune,18.557315,73.827972,grocery,2026-04-06T09:23:26.061433+00:00,device_2087,0
7896c9e2-f348-4212-8c84-4e9903e6a7f7,user_7795,4012.36,Bengaluru,12.976426,77.57756,fuel,2026-03-23T06:16:39.777642+00:00,device_5102,0
8848881b-555d-44f3-b329-b8fb6a7e87f7,user_8788,3964.34,Pune,18.513718,73.845981,travel,2026-03-28T07:32:42.071439+00:00,device_3395,0
15aaeab2-1126-4d2c-8ed6-5e013b2123a8,user_4132,33029.94,Hyderabad,17.423106,78.509363,travel,2026-04-14T20:43:37.784693+00:00,device_1038,0
5d677f75-e5e9-4876-9595-98977887291f,user_2910,1177211.13,Pune,18.709066,73.987202,jewelry,2026-04-26T12:32:08.922669+00:00,device_809,1
9d9765fe-dc97-4fcd-9001-e061ce7edd0c,user_901,2099.52,Pune,18.507991,73.839923,pharmacy,2026-03-06T06:18:17.528271+00:00,device_5595,0
4bafd1bd-0fd8-4ad1-b778-dee694c026cb,user_1315,47903.67,Pune,18.548556,73.86663,travel,2026-02-06T00:22:10.358227+00:00,device_291,0
1a662643-6aa5-42b7-8d6a-cbd2b6d81325,user_5370,4901.19,Hyderabad,17.377965,78.458921,fuel,2026-03-09T10:54:57.107105+00:00,device_4075,0
02df1361-e802-4854-b7fa-d0c196bb0353,user_364,3388.34,Hyderabad,17.366943,78.463638,restaurant,2026-03-19T19:11:50.723355+00:00,device_7416,0
10d794cc-7792-4c53-924a-c125a2a52bc9,user_6397,615.94,Chennai,13.11588,80.261197,fashion,2026-04-05T00:55:57.266171+00:00,device_533,0
1fde3577-85d3-4b1c-905b-4778b5ad5d98,user_5116,3529.42,Bengaluru,13.007329,77.588606,fashion,2026-02-21T05:12:52.741546+00:00,device_5606,0
fe36420b-4bc3-4798-b3d5-72a55b967735,user_2986,2715.76,Mumbai,19.060126,72.873554,grocery,2026-04-07T03:26:28.824861+00:00,device_2028,0
45d374ea-a295-4bb6-acaf-8eff816eeffb,user_974,41927.24,Mumbai,19.048189,72.866937,travel,2026-02-09T21:46:24.113517+00:00,device_2566,0
4a0f1246-68b4-4af0-80a6-dd83c26e7470,user_483,4023.99,Bengaluru,13.011471,77.582261,travel,2026-01-30T02:24:23.067185+00:00,device_1725,0
157b2a71-91ed-41f0-9f82-86f9d27b0c0c,user_4187,65682.82,Pune,18.517902,73.842044,travel,2026-02-18T02:13:29.426025+00:00,device_4009,0
c3a44420-f999-4d5a-a595-89df59dbdef1,user_593,1173161.41,Mumbai,19.241852,72.975367,electronics,2026-04-27T16:05:16.037486+00:00,device_298,1
2a96eb40-e891-4df0-895a-4993bbf4905d,user_9930,3460.03,Delhi,28.617523,77.18597,pharmacy,2026-04-29T01:16:32.235109+00:00,device_1142,0
